groesse_cm,gewicht_kg,schuhgroesse,geschlecht,geschlecht_label
175,76.2,42,0,männlich
170,57.9,38,1,weiblich
184,79.5,44,0,männlich
182,72.0,41,0,männlich
160,57.5,36,1,weiblich
163,65.0,38,1,weiblich
159,45.6,35,1,weiblich
173,83.8,40,1,weiblich
167,49.3,36,1,weiblich
163,79.0,39,1,weiblich
176,64.5,41,0,männlich
186,92.7,42,0,männlich
189,98.1,48,0,männlich
184,78.4,43,0,männlich
182,76.0,46,0,männlich
166,73.6,39,1,weiblich
182,99.9,46,0,männlich
167,66.5,39,1,weiblich
170,75.2,39,1,weiblich
155,58.6,34,1,weiblich
179,78.8,42,0,männlich
177,90.7,44,0,männlich
181,79.8,43,0,männlich
162,68.9,38,1,weiblich
177,82.1,42,0,männlich
161,70.6,38,1,weiblich
180,70.9,44,0,männlich
160,60.6,36,1,weiblich
161,53.9,38,1,weiblich
179,92.0,42,0,männlich
163,62.1,37,1,weiblich
158,48.4,36,1,weiblich
162,58.7,37,1,weiblich
164,63.0,39,1,weiblich
178,83.0,40,0,männlich
176,63.5,40,1,weiblich
156,59.9,37,1,weiblich
167,67.6,38,1,weiblich
186,84.4,45,0,männlich
181,77.8,43,0,männlich
185,94.2,43,0,männlich
161,55.6,36,1,weiblich
180,83.5,42,1,weiblich
181,90.3,42,0,männlich
169,65.1,39,1,weiblich
159,55.9,37,1,weiblich
186,99.1,41,0,männlich
170,89.4,41,0,männlich
176,89.3,44,0,männlich
159,69.5,38,1,weiblich
183,92.3,44,0,männlich
164,60.1,35,1,weiblich
170,80.1,41,0,männlich
167,70.0,38,1,weiblich
157,65.2,38,1,weiblich
173,62.6,38,1,weiblich
166,63.5,37,1,weiblich
171,67.8,38,1,weiblich
175,76.3,41,0,männlich
169,75.6,38,1,weiblich
179,91.3,44,0,männlich
180,81.4,40,0,männlich
173,57.6,39,1,weiblich
169,53.7,39,1,weiblich
155,55.6,38,1,weiblich
179,86.5,42,0,männlich
183,89.1,42,0,männlich
180,84.8,46,0,männlich
177,86.2,44,0,männlich
178,85.2,43,0,männlich
185,92.7,44,0,männlich
173,74.6,39,1,weiblich
161,64.3,37,1,weiblich
176,80.9,43,0,männlich
164,52.7,38,1,weiblich
184,78.1,41,0,männlich
171,73.1,39,1,weiblich
174,75.1,42,0,männlich
173,66.4,39,1,weiblich
174,80.6,41,1,weiblich
167,60.8,37,1,weiblich
160,56.9,36,1,weiblich
164,70.8,39,0,männlich
176,76.5,42,0,männlich
172,76.4,39,1,weiblich
183,83.7,40,0,männlich
164,64.4,37,1,weiblich
179,77.4,39,1,weiblich
188,87.2,45,0,männlich
182,87.8,42,0,männlich
171,79.9,42,0,männlich
161,54.8,35,1,weiblich
184,82.8,43,0,männlich
167,74.3,39,1,weiblich
164,65.5,37,1,weiblich
184,102.8,43,0,männlich
162,68.4,38,1,weiblich
173,90.8,42,0,männlich
166,68.5,37,1,weiblich
177,87.3,41,0,männlich
161,55.2,38,1,weiblich
160,52.1,38,1,weiblich
161,59.8,36,1,weiblich
150,49.5,35,1,weiblich
168,66.9,38,1,weiblich
180,87.8,43,0,männlich
158,65.5,36,1,weiblich
181,69.7,43,0,männlich
171,78.7,40,1,weiblich
167,64.5,39,1,weiblich
174,83.4,41,0,männlich
189,93.0,47,0,männlich
183,95.8,45,0,männlich
183,101.5,46,0,männlich
166,69.2,38,1,weiblich
171,87.1,41,0,männlich
163,63.8,37,1,weiblich
169,78.7,37,0,männlich
176,88.3,44,0,männlich
164,66.1,40,1,weiblich
175,87.0,41,0,männlich
170,65.9,38,1,weiblich
172,64.5,39,1,weiblich
170,74.4,40,1,weiblich
184,97.1,44,0,männlich
165,67.6,38,1,weiblich
164,74.6,39,1,weiblich
157,55.5,36,1,weiblich
182,88.9,43,0,männlich
168,73.2,38,1,weiblich
168,71.8,39,1,weiblich
174,86.8,43,0,männlich
163,57.7,37,1,weiblich
158,56.8,35,1,weiblich
174,76.5,43,0,männlich
159,56.4,37,1,weiblich
169,81.9,40,1,weiblich
164,63.4,38,1,weiblich
161,70.1,37,1,weiblich
181,85.8,43,0,männlich
158,58.7,38,1,weiblich
195,87.3,47,0,männlich
185,94.4,44,0,männlich
165,56.7,37,1,weiblich
176,73.1,43,0,männlich
178,91.9,44,0,männlich
173,71.0,41,1,weiblich
156,58.2,37,1,weiblich
166,64.6,37,1,weiblich
168,61.8,40,1,weiblich
184,103.6,43,0,männlich
164,67.2,38,1,weiblich
169,79.6,40,0,männlich
184,80.1,44,0,männlich
164,60.0,38,1,weiblich
178,82.5,43,0,männlich
191,99.3,45,0,männlich
175,72.1,41,0,männlich
167,74.1,42,0,männlich
175,76.3,41,0,männlich
158,69.0,37,1,weiblich
173,63.9,40,0,männlich
186,83.4,43,0,männlich
171,78.2,40,1,weiblich
160,61.7,37,1,weiblich
168,77.8,41,1,weiblich
174,87.8,43,0,männlich
198,95.9,45,0,männlich
187,84.8,45,0,männlich
185,87.3,44,0,männlich
182,93.7,42,0,männlich
171,66.2,39,1,weiblich
164,68.7,37,1,weiblich
190,81.8,43,0,männlich
188,85.0,42,0,männlich
193,120.0,47,0,männlich
185,80.4,44,0,männlich
152,45.5,35,1,weiblich
182,78.5,42,1,weiblich
177,69.9,42,0,männlich
157,66.5,36,1,weiblich
176,78.5,42,1,weiblich
165,54.1,36,1,weiblich
185,100.8,45,0,männlich
186,92.0,45,0,männlich
170,71.8,39,1,weiblich
183,86.4,43,0,männlich
162,51.8,36,1,weiblich
176,97.4,44,0,männlich
174,82.5,43,0,männlich
178,73.4,43,0,männlich
181,83.7,43,0,männlich
150,54.1,36,1,weiblich
186,87.9,44,0,männlich
183,88.8,46,0,männlich
175,96.5,43,0,männlich
180,97.8,41,0,männlich
162,57.7,37,1,weiblich
176,85.2,41,0,männlich
167,69.0,38,1,weiblich
162,50.3,39,1,weiblich
165,57.5,36,1,weiblich
161,67.3,38,1,weiblich
170,80.1,42,1,weiblich
177,87.3,42,0,männlich
188,94.4,45,0,männlich
164,50.4,36,1,weiblich
181,99.9,43,0,männlich
159,60.0,37,1,weiblich
167,68.1,39,0,männlich
179,94.8,43,0,männlich
160,64.4,38,1,weiblich
185,75.4,43,0,männlich
152,60.2,36,1,weiblich
167,78.5,40,1,weiblich
166,66.3,40,1,weiblich
173,91.3,43,1,weiblich
173,74.8,38,1,weiblich
171,65.7,41,0,männlich
152,44.8,35,1,weiblich
178,88.2,44,0,männlich
168,71.3,41,1,weiblich
170,63.1,39,1,weiblich
179,95.6,44,0,männlich
171,71.6,40,1,weiblich
184,83.8,44,0,männlich
162,53.3,37,1,weiblich
187,81.5,44,0,männlich
183,94.5,43,0,männlich
181,79.0,41,0,männlich
160,62.0,38,1,weiblich
170,68.6,39,1,weiblich
178,74.0,40,1,weiblich
161,55.1,36,1,weiblich
185,78.2,42,0,männlich
157,46.2,36,1,weiblich
177,72.2,43,0,männlich
173,68.9,41,0,männlich
156,46.9,35,1,weiblich
160,61.7,35,1,weiblich
155,66.4,35,1,weiblich
185,85.2,44,0,männlich
155,52.3,36,1,weiblich
183,83.4,47,0,männlich
192,103.5,47,0,männlich
171,82.1,39,1,weiblich
164,58.7,38,1,weiblich
180,89.5,43,0,männlich
167,83.4,38,1,weiblich
178,82.8,42,0,männlich
187,89.8,43,0,männlich
176,74.8,43,0,männlich
161,62.4,37,1,weiblich
183,100.4,45,0,männlich
162,68.4,38,1,weiblich
184,100.9,45,0,männlich
166,76.7,39,1,weiblich
185,93.1,44,0,männlich
181,77.3,44,0,männlich
160,57.9,37,1,weiblich
165,65.0,37,1,weiblich
172,68.4,37,1,weiblich
166,68.6,37,1,weiblich
178,73.7,40,1,weiblich
174,88.9,44,0,männlich
182,94.7,43,0,männlich
162,55.8,37,1,weiblich
180,88.6,43,0,männlich
184,86.4,44,0,männlich
179,88.1,44,0,männlich
157,54.9,37,1,weiblich
175,75.2,40,1,weiblich
182,100.1,47,0,männlich
188,87.1,44,0,männlich
174,86.3,41,0,männlich
164,62.4,38,1,weiblich
179,92.8,44,0,männlich
186,99.0,46,0,männlich
178,86.0,44,0,männlich
176,78.2,41,0,männlich
173,64.4,41,1,weiblich
175,75.7,43,0,männlich
163,60.3,38,1,weiblich
169,55.3,39,1,weiblich
162,69.8,38,1,weiblich
159,43.3,34,1,weiblich
185,87.8,43,0,männlich
188,106.9,47,0,männlich
169,60.6,37,1,weiblich
162,58.8,42,0,männlich
174,84.3,41,1,weiblich
186,87.0,44,0,männlich
185,94.4,42,0,männlich
180,80.0,39,1,weiblich
164,65.9,38,1,weiblich
178,70.7,41,0,männlich
158,50.7,36,1,weiblich
182,83.5,42,0,männlich
171,69.6,40,1,weiblich
182,73.9,42,0,männlich
179,75.0,43,0,männlich
159,51.3,36,1,weiblich
173,71.2,40,0,männlich
188,95.1,43,0,männlich
182,85.1,45,0,männlich
159,60.5,37,1,weiblich
184,86.0,43,0,männlich
173,73.3,42,0,männlich
170,71.3,38,1,weiblich
180,74.6,43,0,männlich
188,87.0,45,0,männlich
172,66.3,40,1,weiblich
178,82.7,44,0,männlich
173,84.4,42,0,männlich
158,54.6,38,1,weiblich
165,80.5,38,1,weiblich
177,81.5,43,0,männlich
171,58.4,37,1,weiblich
183,88.7,44,0,männlich
158,54.2,36,1,weiblich
164,68.5,40,1,weiblich
175,68.1,41,1,weiblich
160,67.0,38,1,weiblich
172,67.7,41,0,männlich
165,66.2,37,1,weiblich
187,95.3,45,0,männlich
159,54.9,36,1,weiblich
163,52.9,37,1,weiblich
163,62.7,37,1,weiblich
198,100.7,47,0,männlich
172,77.2,43,0,männlich
160,59.5,37,1,weiblich
165,61.2,37,1,weiblich
164,59.0,38,1,weiblich
169,61.7,40,1,weiblich
179,83.9,42,0,männlich
171,70.7,40,0,männlich
164,61.6,37,1,weiblich
175,92.4,41,0,männlich
179,86.6,43,1,weiblich
185,77.3,44,0,männlich
171,69.4,38,1,weiblich
189,102.1,45,0,männlich
168,62.0,39,1,weiblich
160,61.7,38,1,weiblich
171,69.3,39,1,weiblich
178,81.0,41,0,männlich
173,70.8,41,1,weiblich
163,65.1,37,1,weiblich
182,107.1,45,0,männlich
176,81.3,42,0,männlich
179,90.7,42,0,männlich
164,70.2,36,1,weiblich
163,64.8,35,1,weiblich
184,84.4,45,0,männlich
158,61.7,36,1,weiblich
160,54.6,35,1,weiblich
182,88.8,43,0,männlich
164,62.8,39,1,weiblich
172,75.5,40,0,männlich
189,108.2,45,0,männlich
152,62.0,36,1,weiblich
190,93.2,45,0,männlich
162,71.7,38,1,weiblich
165,72.5,38,1,weiblich
186,89.7,46,0,männlich
166,44.3,37,1,weiblich
175,72.7,40,1,weiblich
192,101.4,44,0,männlich
187,77.1,43,0,männlich
177,67.9,42,0,männlich
172,72.5,39,1,weiblich
172,66.2,40,1,weiblich
172,71.2,38,1,weiblich
185,106.1,45,0,männlich
168,63.0,40,0,männlich
185,112.4,41,0,männlich
178,81.5,43,0,männlich
173,70.9,39,1,weiblich
165,60.2,38,1,weiblich
169,58.7,39,1,weiblich
172,59.8,38,1,weiblich
165,59.7,36,1,weiblich
180,89.1,42,0,männlich
178,76.4,43,0,männlich
171,81.5,43,0,männlich
164,60.4,36,1,weiblich
166,56.9,39,1,weiblich
170,61.6,37,1,weiblich
197,81.9,46,0,männlich
167,66.4,38,1,weiblich
171,73.2,39,1,weiblich
180,87.8,44,0,männlich
168,73.5,39,1,weiblich
187,84.4,45,0,männlich
170,61.8,39,0,männlich
178,79.3,41,0,männlich
180,96.0,42,0,männlich
176,76.4,40,1,weiblich
188,100.3,46,0,männlich
178,74.3,42,0,männlich
166,63.5,36,1,weiblich
166,71.1,39,1,weiblich
177,94.0,45,0,männlich
177,102.8,43,0,männlich
181,87.6,44,0,männlich
172,61.9,40,1,weiblich
153,57.6,36,1,weiblich
168,72.0,37,1,weiblich
161,70.7,38,1,weiblich
182,64.3,42,0,männlich
180,83.9,41,0,männlich
181,96.5,45,0,männlich
162,78.2,38,1,weiblich
186,86.4,42,0,männlich
161,62.3,38,1,weiblich
183,86.9,43,0,männlich
165,59.3,38,1,weiblich
169,95.0,40,0,männlich
176,81.8,42,1,weiblich
176,88.2,42,0,männlich
169,72.0,38,1,weiblich
153,61.1,36,1,weiblich
190,80.0,46,0,männlich
165,59.6,39,1,weiblich
177,95.0,43,0,männlich
179,82.7,44,0,männlich
164,67.3,39,1,weiblich
177,76.1,39,1,weiblich
172,69.1,40,1,weiblich
178,68.4,40,0,männlich
165,65.1,37,1,weiblich
169,67.6,39,1,weiblich
173,68.3,42,1,weiblich
184,81.1,43,0,männlich
179,89.4,45,0,männlich
195,101.2,46,0,männlich
179,102.7,46,0,männlich
170,61.7,35,1,weiblich
170,79.9,37,1,weiblich
173,85.1,41,0,männlich
163,66.1,37,1,weiblich
175,88.9,45,0,männlich
161,68.0,38,1,weiblich
186,91.3,46,0,männlich
182,93.0,46,0,männlich
173,74.7,42,0,männlich
171,70.2,38,1,weiblich
187,95.1,46,0,männlich
173,71.4,42,0,männlich
157,72.5,35,1,weiblich
162,63.3,38,1,weiblich
163,61.8,39,1,weiblich
174,71.4,45,0,männlich
172,74.0,38,1,weiblich
165,53.1,38,1,weiblich
158,52.6,35,1,weiblich
176,89.0,43,0,männlich
163,65.1,39,1,weiblich
171,78.8,39,1,weiblich
179,90.3,43,0,männlich
178,89.6,42,0,männlich
172,86.0,42,0,männlich
163,72.1,38,1,weiblich
161,53.4,39,1,weiblich
162,58.0,37,1,weiblich
174,77.2,41,0,männlich
181,94.2,45,0,männlich
183,76.6,43,0,männlich
173,75.8,39,1,weiblich
181,86.0,42,0,männlich
157,56.1,35,1,weiblich
163,76.1,37,1,weiblich
190,88.7,46,0,männlich
165,60.6,38,1,weiblich
187,90.3,45,0,männlich
165,56.6,38,1,weiblich
175,83.6,43,0,männlich
161,71.8,39,1,weiblich
170,76.8,42,0,männlich
159,59.9,38,1,weiblich
175,67.5,40,1,weiblich
186,93.5,44,0,männlich
155,55.5,37,1,weiblich
185,84.5,43,0,männlich
165,64.1,36,1,weiblich
164,78.2,38,1,weiblich
179,82.6,43,0,männlich
168,60.1,39,1,weiblich
171,75.0,40,1,weiblich
172,66.0,37,1,weiblich
154,52.1,35,1,weiblich
171,78.4,40,0,männlich
160,59.6,37,1,weiblich
163,68.0,38,1,weiblich
162,62.3,38,1,weiblich
188,100.9,48,0,männlich
180,91.3,44,0,männlich
168,83.0,39,1,weiblich
169,66.7,40,1,weiblich
182,71.1,44,0,männlich
185,89.3,42,0,männlich
170,67.3,37,1,weiblich
162,64.8,36,1,weiblich
175,85.2,42,0,männlich
154,53.2,36,1,weiblich
162,53.6,35,1,weiblich
181,73.2,43,0,männlich
181,84.4,45,0,männlich
183,86.7,43,0,männlich
179,77.1,43,0,männlich
178,75.1,44,0,männlich
167,68.5,38,1,weiblich
154,41.9,34,1,weiblich
190,106.5,46,0,männlich
164,69.1,39,1,weiblich
158,62.0,39,1,weiblich
174,77.9,42,0,männlich
176,79.7,40,1,weiblich
169,63.7,38,1,weiblich
164,57.0,37,1,weiblich
162,65.9,40,1,weiblich
150,56.0,35,1,weiblich
162,42.4,37,1,weiblich
171,68.9,39,1,weiblich
180,88.0,42,0,männlich
172,76.9,40,1,weiblich
178,82.2,45,0,männlich
161,56.3,37,1,weiblich
158,60.3,39,1,weiblich
173,70.9,41,0,männlich
168,69.4,40,1,weiblich
169,83.4,40,0,männlich
169,63.2,37,1,weiblich
166,65.0,39,1,weiblich
160,68.5,37,1,weiblich
168,76.7,40,1,weiblich
162,71.2,39,1,weiblich
187,104.7,45,0,männlich
160,54.8,35,1,weiblich
187,77.6,44,0,männlich
164,69.9,36,1,weiblich
188,92.8,44,0,männlich
187,89.9,46,0,männlich
166,61.2,40,0,männlich
163,66.2,37,1,weiblich
168,70.2,39,1,weiblich
167,80.6,39,1,weiblich
179,83.3,41,0,männlich
188,93.4,44,0,männlich
176,88.8,41,0,männlich
170,71.0,39,1,weiblich
175,76.0,42,0,männlich
157,59.7,38,1,weiblich
158,56.6,36,1,weiblich
154,57.6,35,1,weiblich
182,106.8,44,0,männlich
200,92.4,46,0,männlich
160,59.3,37,1,weiblich
171,77.4,39,1,weiblich
174,75.0,42,0,männlich
174,66.5,39,0,männlich
189,102.7,44,0,männlich
172,71.5,38,1,weiblich
182,85.4,43,0,männlich
170,68.3,39,1,weiblich
168,64.8,37,1,weiblich
164,64.8,38,0,männlich
163,82.5,40,1,weiblich
180,84.1,46,0,männlich
166,57.3,38,1,weiblich
166,69.6,38,1,weiblich
170,57.6,36,1,weiblich
173,85.4,41,0,männlich
180,73.1,42,0,männlich
173,67.1,41,1,weiblich
171,81.2,40,1,weiblich
187,93.7,43,0,männlich
159,54.5,36,1,weiblich
178,76.0,39,0,männlich
184,86.2,44,0,männlich
155,63.8,37,1,weiblich
185,98.6,44,0,männlich
177,91.3,42,0,männlich
189,95.4,43,0,männlich
168,82.2,39,1,weiblich
176,91.4,42,0,männlich
179,75.4,42,0,männlich
184,91.9,46,0,männlich
168,83.1,40,1,weiblich
169,72.4,40,0,männlich
162,64.5,36,1,weiblich
164,77.7,38,1,weiblich
189,98.9,46,0,männlich
180,88.3,44,0,männlich
165,80.2,38,1,weiblich
167,72.4,42,0,männlich
162,72.9,37,1,weiblich
164,51.2,37,1,weiblich
157,60.0,39,1,weiblich
177,90.3,45,0,männlich
183,94.7,43,0,männlich
185,87.3,45,0,männlich
172,84.9,43,0,männlich
173,79.5,42,0,männlich
156,47.1,36,1,weiblich
167,71.3,40,0,männlich
162,61.8,37,1,weiblich
170,68.3,40,1,weiblich
180,78.9,44,0,männlich
171,85.3,42,0,männlich
186,77.1,44,0,männlich
164,58.6,36,1,weiblich
162,57.1,36,1,weiblich
175,77.9,39,0,männlich
162,56.4,39,1,weiblich
172,65.7,42,0,männlich
159,67.5,39,1,weiblich
179,95.6,45,0,männlich
156,72.3,37,1,weiblich
169,64.3,38,1,weiblich
184,93.8,44,0,männlich
163,77.7,37,1,weiblich
170,78.9,41,0,männlich
186,87.4,43,0,männlich
159,75.5,38,1,weiblich
168,62.4,38,1,weiblich
174,92.2,45,0,männlich
160,57.5,37,1,weiblich
159,65.3,36,1,weiblich
171,64.3,38,1,weiblich
187,91.8,44,0,männlich
157,60.5,37,1,weiblich
166,61.3,39,1,weiblich
183,92.7,44,0,männlich
168,50.9,38,1,weiblich
176,86.0,42,0,männlich
157,62.2,37,1,weiblich
183,97.1,47,0,männlich
183,88.7,43,0,männlich
163,52.0,38,1,weiblich
182,89.3,44,0,männlich
170,55.6,38,1,weiblich
160,65.3,38,1,weiblich
174,69.5,41,1,weiblich
176,64.7,42,0,männlich
177,78.5,42,0,männlich
173,87.6,42,0,männlich
182,93.9,44,0,männlich
171,74.8,39,1,weiblich
177,89.2,42,0,männlich
164,78.1,38,1,weiblich
162,57.6,36,1,weiblich
177,78.7,39,1,weiblich
171,84.9,40,1,weiblich
188,82.4,46,0,männlich
179,76.8,44,0,männlich
180,87.9,42,0,männlich
176,75.1,42,0,männlich
162,58.2,36,1,weiblich
157,53.3,36,1,weiblich
163,59.9,39,1,weiblich
171,64.0,39,1,weiblich
172,72.0,41,0,männlich
179,73.9,40,1,weiblich
164,55.0,38,1,weiblich
182,97.0,43,0,männlich
170,86.6,38,0,männlich
193,97.6,48,0,männlich
168,66.7,39,1,weiblich
161,64.2,36,1,weiblich
167,54.8,39,1,weiblich
181,111.7,43,0,männlich
168,61.9,38,1,weiblich
160,65.4,37,1,weiblich
165,50.6,36,1,weiblich
187,92.2,45,0,männlich
193,90.4,46,0,männlich
183,82.9,45,0,männlich
154,47.4,34,1,weiblich
180,86.4,42,0,männlich
183,94.7,45,0,männlich
181,96.7,42,0,männlich
172,62.3,40,0,männlich
176,66.9,40,0,männlich
165,58.7,37,1,weiblich
170,74.3,39,1,weiblich
178,84.0,43,0,männlich
180,77.4,43,0,männlich
166,68.7,39,1,weiblich
159,64.1,36,1,weiblich
176,89.4,44,0,männlich
185,97.1,47,0,männlich
167,69.8,37,1,weiblich
158,54.8,37,1,weiblich
181,85.1,43,0,männlich
164,55.4,36,1,weiblich
170,68.7,36,1,weiblich
174,89.6,42,0,männlich
169,63.2,37,1,weiblich
185,92.9,41,0,männlich
165,71.8,38,1,weiblich
165,65.8,39,1,weiblich
158,61.1,37,1,weiblich
158,53.7,36,1,weiblich
167,50.7,38,1,weiblich
168,69.5,39,1,weiblich
165,73.7,39,1,weiblich
179,96.5,42,0,männlich
182,78.7,45,0,männlich
172,74.5,40,1,weiblich
168,68.5,40,1,weiblich
182,73.6,43,0,männlich
160,55.6,37,1,weiblich
164,66.4,38,1,weiblich
175,61.7,43,0,männlich
170,89.4,42,0,männlich
167,66.8,40,1,weiblich
170,82.7,41,0,männlich
182,81.3,44,0,männlich
173,78.4,42,0,männlich
179,73.2,42,1,weiblich
172,72.3,38,1,weiblich
164,63.1,41,1,weiblich
180,94.3,42,0,männlich
165,47.9,36,1,weiblich
186,93.7,45,0,männlich
180,84.7,43,0,männlich
187,94.9,44,0,männlich
163,54.9,34,1,weiblich
173,94.0,42,0,männlich
162,64.4,37,1,weiblich
192,88.4,45,0,männlich
179,76.8,43,0,männlich
184,75.6,45,0,männlich
168,60.1,41,0,männlich
179,84.4,43,0,männlich
172,72.4,39,1,weiblich
162,61.3,37,1,weiblich
179,75.1,41,1,weiblich
187,88.7,43,0,männlich
172,73.3,41,0,männlich
189,99.2,44,0,männlich
169,70.5,37,1,weiblich
170,68.0,39,1,weiblich
160,52.8,36,1,weiblich
174,78.0,44,0,männlich
176,71.2,41,1,weiblich
188,82.6,42,0,männlich
159,64.0,39,1,weiblich
169,62.7,37,1,weiblich
182,75.4,44,0,männlich
183,97.0,45,0,männlich
170,79.2,40,0,männlich
162,63.7,38,1,weiblich
165,55.4,37,1,weiblich
190,76.7,45,0,männlich
177,88.3,41,0,männlich
166,69.4,41,1,weiblich
177,89.6,45,0,männlich
165,66.1,37,1,weiblich
173,77.8,43,0,männlich
180,80.3,43,0,männlich
167,63.0,38,1,weiblich
170,80.1,42,0,männlich
162,55.4,38,1,weiblich
164,50.0,38,1,weiblich
183,92.1,45,0,männlich
164,66.7,38,1,weiblich
181,81.7,43,0,männlich
160,61.3,37,1,weiblich
181,90.6,43,0,männlich
180,83.4,43,0,männlich
152,52.9,35,1,weiblich
174,62.9,40,1,weiblich
170,76.9,40,0,männlich
188,93.9,43,0,männlich
179,66.9,41,0,männlich
159,52.3,33,1,weiblich
167,51.8,37,1,weiblich
155,59.5,35,1,weiblich
157,40.0,34,1,weiblich
160,59.1,38,1,weiblich
172,69.6,39,1,weiblich
178,76.1,44,0,männlich
164,67.4,38,1,weiblich
182,80.9,44,0,männlich
186,89.3,45,0,männlich
168,70.8,41,0,männlich
169,63.8,39,1,weiblich
164,69.5,40,1,weiblich
160,65.2,38,1,weiblich
175,85.5,41,0,männlich
172,65.7,41,1,weiblich
180,106.2,44,0,männlich
169,75.2,40,0,männlich
161,71.1,37,1,weiblich
172,60.0,39,1,weiblich
189,99.8,45,0,männlich
164,47.7,34,1,weiblich
183,91.8,44,0,männlich
156,57.4,37,1,weiblich
186,86.0,43,0,männlich
182,64.8,43,0,männlich
184,102.6,47,0,männlich
194,90.1,47,0,männlich
181,77.4,43,0,männlich
181,85.0,41,0,männlich
154,55.4,36,1,weiblich
183,85.0,45,0,männlich
171,89.1,39,1,weiblich
182,91.8,43,0,männlich
165,54.7,35,1,weiblich
179,80.9,43,0,männlich
178,82.2,43,0,männlich
156,49.5,36,1,weiblich
164,50.9,36,1,weiblich
189,91.7,47,0,männlich
177,87.4,42,0,männlich
192,108.7,46,0,männlich
158,68.5,36,1,weiblich
171,73.9,41,0,männlich
177,67.7,39,1,weiblich
183,82.9,43,0,männlich
172,75.6,39,1,weiblich
166,59.9,37,1,weiblich
170,72.4,38,0,männlich
149,50.7,34,1,weiblich
171,65.7,39,1,weiblich
181,80.1,44,0,männlich
182,78.8,45,0,männlich
179,102.4,44,0,männlich
189,92.7,47,0,männlich
174,72.7,40,0,männlich
158,52.2,36,1,weiblich
183,93.3,43,0,männlich
186,91.6,42,0,männlich
164,50.4,39,1,weiblich
177,72.0,39,1,weiblich
181,83.4,43,0,männlich
164,56.8,36,1,weiblich
178,97.6,43,0,männlich
176,73.9,41,0,männlich
177,83.4,43,0,männlich
158,57.6,35,1,weiblich
166,58.6,36,1,weiblich
166,67.9,36,1,weiblich
170,71.6,41,0,männlich
193,99.1,47,0,männlich
163,60.6,37,1,weiblich
177,80.2,42,0,männlich
170,70.9,40,0,männlich
165,56.3,39,1,weiblich
187,69.9,43,0,männlich
166,66.5,37,1,weiblich
179,82.9,44,0,männlich
172,71.3,39,0,männlich
163,55.4,37,1,weiblich
177,94.2,43,0,männlich
177,75.3,43,0,männlich
162,64.9,36,1,weiblich
197,102.6,48,0,männlich
185,83.2,44,0,männlich
167,62.8,36,1,weiblich
169,85.1,41,1,weiblich
167,62.6,38,1,weiblich
185,94.6,45,0,männlich
166,79.4,38,1,weiblich
159,50.5,36,1,weiblich
181,73.0,41,0,männlich
153,49.8,35,1,weiblich
184,91.5,44,0,männlich
187,83.4,45,0,männlich
166,61.8,38,1,weiblich
178,95.2,43,0,männlich
156,67.4,36,1,weiblich
179,80.1,43,0,männlich
173,76.4,43,0,männlich
177,78.8,40,0,männlich
158,47.6,35,1,weiblich
174,92.0,41,0,männlich
181,92.3,43,0,männlich
169,73.1,40,1,weiblich
169,63.2,38,1,weiblich
160,55.4,36,1,weiblich
169,65.4,39,1,weiblich
185,88.5,44,0,männlich
185,100.7,44,0,männlich
176,87.5,42,0,männlich
171,57.3,39,1,weiblich
163,73.8,38,1,weiblich
165,57.3,38,1,weiblich
176,72.2,40,0,männlich
161,62.4,38,1,weiblich
179,85.6,41,0,männlich
175,80.6,43,0,männlich
172,80.8,41,1,weiblich
175,74.6,43,0,männlich
170,59.9,39,1,weiblich
176,75.5,42,0,männlich
165,72.6,40,1,weiblich
160,57.6,38,1,weiblich
180,79.2,42,0,männlich
161,56.3,38,1,weiblich
166,57.3,38,0,männlich
171,72.5,40,1,weiblich
169,69.1,40,1,weiblich
158,62.7,36,1,weiblich
170,69.5,39,1,weiblich
184,89.8,44,0,männlich
176,73.7,41,0,männlich
160,55.2,36,1,weiblich
165,48.3,35,1,weiblich
174,80.0,43,0,männlich
185,81.5,43,0,männlich
164,60.3,39,1,weiblich
174,56.7,39,1,weiblich
181,86.2,45,0,männlich
175,95.8,43,0,männlich
158,60.6,36,1,weiblich
166,60.8,39,1,weiblich
165,76.0,40,1,weiblich
175,71.2,43,0,männlich
168,62.9,37,1,weiblich
165,73.5,37,1,weiblich
154,56.9,36,1,weiblich
188,107.3,45,0,männlich
187,98.1,45,0,männlich
161,66.9,36,1,weiblich
172,69.9,41,0,männlich
161,58.7,35,1,weiblich
168,68.2,38,1,weiblich
183,89.1,42,0,männlich
182,71.9,43,0,männlich
160,68.2,38,1,weiblich
178,84.3,43,0,männlich
174,69.2,40,0,männlich
182,90.1,46,0,männlich
178,73.9,42,0,männlich
149,51.6,37,1,weiblich
165,65.3,38,1,weiblich
164,60.9,37,1,weiblich
176,75.3,41,0,männlich
165,54.5,37,1,weiblich
185,104.9,44,0,männlich
178,92.7,44,0,männlich
178,74.8,42,0,männlich
171,78.2,40,1,weiblich
152,47.7,36,1,weiblich
172,66.2,38,1,weiblich
170,77.3,41,0,männlich
182,90.3,46,0,männlich
